"gene","logFC_cellbender","FDR_cellbender","logFC_cellranger","FDR_cellranger","concordant_DE"
"MYO1E",0.51906973785494,0.00884273020453887,0.274373513936948,0.0714719913468693,FALSE
"GPRC5C",0.544470701886858,0.00884273020453887,0.609411098507644,0.00844369571471784,TRUE
"PPM1G",-0.358526417465262,0.00885331169738099,-0.393548494091012,0.0114696485619751,TRUE
"TARID",0.53850758660222,0.00887192583629503,0.565118856746662,0.0187644661369436,TRUE
"FRMD8",-0.447522973294079,0.00887907824040533,-0.514919717313186,0.00855452616311116,TRUE
"AC025171.2",0.42640509491287,0.00889119780968248,0.472380079991136,0.00643222446657517,TRUE
"SRP19",-0.312120296598933,0.00891332908716142,-0.294497061232589,0.0272973735790777,TRUE
"IDI1",-0.741660857838439,0.00891635291135593,-0.622492153280758,0.0117765045684664,TRUE
"ATN1",-0.284447954999824,0.00899414020528853,-0.273384982491969,0.010874673682494,TRUE
"SMIM14",0.289489556524361,0.0090020780030153,0.171716298432155,0.208792727877927,FALSE
"AL162586.2",0.572678795754737,0.0090020780030153,0.619408535691116,0.0146881374234118,TRUE
"FAM193B",0.215888967611147,0.00906145790681022,0.271493553614774,0.00314136000494779,TRUE
"RASSF1",-0.556859995564234,0.00907564005645228,-0.633661099845145,0.0113867697191439,TRUE
"HERC4",0.148491087476104,0.00907564005645228,0.130155414716462,0.073992412023713,FALSE
"RREB1",0.373278846299461,0.00912214981991255,0.163284463048923,0.135418640876221,FALSE
"NDFIP1",0.342243973681612,0.00912873285572591,0.0913241786661582,0.505055658109488,FALSE
"DIAPH3",-0.763592758375102,0.00913226685821818,-0.574650517003777,0.0366334231632428,TRUE
"LRRC6",0.495052620984578,0.0091625911343224,0.445845933397432,0.0307865017261506,TRUE
"HIF1A",-0.258397910417103,0.0091953474763973,-0.288060269880134,0.0796131263299004,FALSE
"TAF4B",-0.918605118316518,0.00920240305933601,-0.804892097789485,0.0272973735790777,TRUE
"MAPK1",-0.177158844712609,0.00920958516674114,-0.248296670335121,0.00270867199398776,TRUE
"SEMA4B",0.422618400155139,0.00922131757385039,0.225874907371684,0.234834671611062,FALSE
"NAA38",-0.292266081795333,0.00923815962197935,-0.246523952952083,0.0722946667935512,FALSE
"RNH1",-0.431232827692264,0.0092712427527444,-0.212809759266526,0.141168742716733,FALSE
"KLHL24",0.443969582436186,0.00938212960474473,0.214219722846426,0.0611163479862608,FALSE
"NSF",-0.327062723938475,0.00938306664561826,-0.462941725863953,0.00874185285670327,TRUE
"HIVEP2",-0.189108456694182,0.00943016606923574,-0.150493975509388,0.149082397486199,FALSE
"TASOR2",-0.166876587991975,0.00943016606923574,-0.149481988072755,0.113042325717938,FALSE
"GORASP2",-0.353897183725137,0.00943263205459792,-0.343697070090207,0.0183456955442296,TRUE
"DPH6-DT",0.633062017225681,0.0095502893176106,0.346530891919061,0.0317847267564336,TRUE
"SLC25A25",-0.526394237979785,0.00955510759676999,-0.590858638426578,0.0114224939919244,TRUE
"TMEM87B",-0.324931610622469,0.00958838935175193,-0.341200785931738,0.0185261008098551,TRUE
"AGO2",-0.26655723118026,0.00960056069461441,-0.287398088746141,0.0413137433971883,TRUE
"RAD52",0.315181934106477,0.00960056069461441,0.398861100818222,0.00257675141002184,TRUE
"DIS3L",0.344414447633937,0.00960056069461441,0.420368427938545,0.00422104601853283,TRUE
"GRIK1",-0.484008793882985,0.00960164617766642,-0.523258203524528,0.00911384000361421,TRUE
"AL359232.1",-0.435667228947472,0.00960548995757767,-0.289462018477808,0.221527767349279,FALSE
"SYT11",-0.466919358038723,0.00962890019169008,-0.382531349758835,0.0506983105883331,FALSE
"MAP4K4",0.120385189415858,0.00963989136835562,0.225257483936163,0.00132877726750439,TRUE
"TAF7",-0.702059769179437,0.00963989136835562,-0.331968608221213,0.0321648988960732,TRUE
"PSMD12",-0.378858169650977,0.00971193160689644,-0.240954447030957,0.146680306541322,FALSE
"SLC35E2B",0.420166485624294,0.00972539221610923,0.518579035976176,0.00555013840609708,TRUE
"AZI2",-0.301103397601322,0.00972539221610923,-0.290759335612159,0.0297970867128931,TRUE
"AL359317.2",0.536452170100216,0.00972539221610923,0.555308950413836,0.0090070463342916,TRUE
"RBBP8",-0.498089643653251,0.00972539221610923,-0.52143694983987,0.0124873616381215,TRUE
"DYNC2LI1",0.46853051682983,0.00974587229139045,0.389348402621584,0.0330045945369153,TRUE
"ABCA9-AS1",0.547088139305957,0.00981691280613132,0.296698019965904,0.165817354899439,FALSE
"ATP2B1",0.5070345861198,0.0098210307895885,0.19206195159847,0.214906079193877,FALSE
"KMT2D",-0.319667048985802,0.00984080614293647,-0.319225132428082,0.0190134227057394,TRUE
"DCTN2",-0.452022358582804,0.00984090288807735,-0.374204572889858,0.0481850567509665,TRUE
"RAP1GAP2",0.695447650658836,0.00984090288807735,0.0238716130267915,0.933059187668207,FALSE
"ARHGEF1",-0.396071049929913,0.00987615771818582,-0.395324779896045,0.0195173696398697,TRUE
"PPP1R12B",0.60516894193274,0.00987926234367379,0.0377576548378848,0.694473687687033,FALSE
"LINC01004",0.271715429138221,0.00987926234367379,0.266386639123019,0.0100540593651902,TRUE
"LRRK2",0.657105313871316,0.00992411395236247,0.285474275404416,0.0523542574450554,FALSE
"MFAP3",0.584646292769385,0.00992677203818122,0.390383718011561,0.0258853005294107,TRUE
"CDC37L1",-0.36778124455914,0.0100693590477418,-0.361983939412176,0.0207265348128815,TRUE
"ATG13",-0.278209904678028,0.0100794298172438,-0.315492857387205,0.00823855615468199,TRUE
"ABHD3",0.491736464996209,0.0100825415274939,0.368785665540718,0.0462104618479972,TRUE
"METTL2B",-0.327998740382991,0.0101012090985273,-0.326972530786518,0.0240178263042267,TRUE
"FBXO32",0.687964537668355,0.0101012090985273,0.0951705356796112,0.525077746846183,FALSE
"PSMD11",-0.335396195600214,0.0101012090985273,-0.294432387306132,0.0175552675843579,TRUE
"SSB",-0.32495831873938,0.0101168429900076,-0.215487574202756,0.0874514481988756,FALSE
"PFDN2",-0.7059320060201,0.0101406092302591,-0.501604434404465,0.0217108693482393,TRUE
"CDH20",-0.647612446424575,0.0101406092302591,-0.652429475227554,0.0406874144725093,TRUE
"ATP13A3",-0.497119794541533,0.0101524292555556,-0.289198072273513,0.00820615575192579,TRUE
"MROH1",0.500393148543543,0.0101676323036932,0.17134959340697,0.293506425278235,FALSE
"TNS2",-0.253540106914383,0.0101676323036932,-0.241782675820812,0.0426528911828662,TRUE
"AUH",0.389058997455486,0.0102069812337552,0.295736376083896,0.00946243222549,TRUE
"TPCN2",-0.383119928113248,0.0102069812337552,-0.371654478399326,0.0285632899126025,TRUE
"SPRTN",-0.482142255724253,0.0102319585591936,-0.462695094729861,0.0191268043855759,TRUE
"VAPB",-0.309013039055797,0.0102319585591936,-0.305069282488455,0.0312537502807455,TRUE
"QDPR",0.732578818480551,0.0102465373054502,0.525229999737985,0.0344865906502981,TRUE
"BAIAP2L1",-0.549113584029702,0.0102465373054502,-0.192443210945513,0.278333818904125,FALSE
"AGPAT5",-0.631863985233157,0.0102465373054502,-0.720708770439714,0.00726627824137408,TRUE
"EIF3M",-0.333579934434224,0.0102465373054502,-0.297648589928134,0.0313356764892994,TRUE
"AL023882.1",-0.577198297571236,0.0102612002500172,-0.661817492523116,0.0123270726187925,TRUE
"ATP8B1",-0.264998063046179,0.0102612002500172,-0.29135380042357,0.0408489252220099,TRUE
"SLX4IP",0.69860849888885,0.0102670929672676,0.302455719291576,0.107395205428552,FALSE
"LTBR",-0.453960719689742,0.0102868004127611,-0.364920371524065,0.0662227057016032,FALSE
"KHDC1",0.526857848349418,0.0102975439860776,0.731281920298924,0.002602617088177,TRUE
"MAP3K20",0.201702164209914,0.0104242808557799,0.249286478162531,0.0072496812651828,TRUE
"SMAD4",-0.217527391989354,0.0104301697509285,-0.187730824732032,0.04534261304118,TRUE
"NMT2",0.384390857662284,0.0104505512836998,0.377724952106496,0.0168840848827034,TRUE
"PLXDC1",0.318408951855212,0.0104505512836998,0.487273098931858,0.0072496812651828,TRUE
"CPEB2",0.612472959002777,0.0104565923312643,0.227705400146847,0.117891106683513,FALSE
"ADAP2",0.230726814953825,0.0104882276192927,0.31272581638441,0.00342669960045078,TRUE
"SLC26A5",-0.394945631984343,0.0106663428102868,-0.31185323727534,0.0847349115033304,FALSE
"EFTUD2",-0.368970549700599,0.0106663428102868,-0.414092382848237,0.0127410106447142,TRUE
"MIDN",-0.779066111468836,0.0106663428102868,-0.305932061232455,0.179384865853932,FALSE
"ZNF846",0.364000479072793,0.0106663428102868,0.416332275329551,0.0100540593651902,TRUE
"CLASRP",-0.275339200317585,0.010670193548638,-0.237369793048024,0.0375798591921388,TRUE
"ACVR1B",-0.350007287921758,0.0107110381680074,-0.32037427515751,0.0483914599508305,TRUE
"RAD23A",-0.614909792582458,0.0107110381680074,-0.352878605363289,0.0805808833775069,FALSE
"LDAH",0.304163900239743,0.0107499327127545,0.469398203613532,0.00827178017920727,TRUE
"TTN",0.284954008389487,0.0107719030967663,0.0888264133787542,0.208792727877927,FALSE
"CBL",-0.230278819202451,0.0107877732188671,-0.217482668548322,0.0588921558341289,FALSE
"INPP4B",0.193852049840919,0.0107982091690809,0.257959039357928,0.0636558359262935,FALSE
"CD81-AS1",0.474910943676499,0.0108243735240635,0.614053320381975,0.00313723706411557,TRUE
"SSBP2",0.145647651347204,0.0108323082225897,0.181990177146195,0.0165807252892148,TRUE
"IQSEC1",0.336843321494026,0.0108377968070247,0.216296078327769,0.157164706040106,FALSE
"MB21D2",-0.366923644701636,0.0108677643996665,-0.462544049368925,0.010447854368083,TRUE
"DACH1",0.239576791578358,0.0108932286375596,0.491225344344121,0.00147425376318049,TRUE
"CLCN6",-0.372293764473693,0.0109331056534232,-0.285970126364435,0.0575561535155685,FALSE
"FGF2",0.646253965528979,0.0109536053531819,0.570391906809375,0.0105890727251101,TRUE
"TMEM245",0.316947474444722,0.0109861269282176,0.248552745373532,0.0091525750568031,TRUE
"NCOA7",-0.382698819642962,0.0109874779541647,-0.389100314186311,0.00540246335442516,TRUE
"MRPS25",0.370579358462624,0.0110156271937426,0.0872060259177624,0.457514337265975,FALSE
"ANXA5",-0.63201356489617,0.0110156271937426,-0.232714484378383,0.0344390920553519,TRUE
"NECAP2",0.480281656908585,0.0110163936097657,0.538060667731301,0.0117234463488842,TRUE
"CREB5",-1.00461530279817,0.0110163936097657,-0.618762608802683,0.000570128529867125,TRUE
"AC060234.1",0.405641070251564,0.0110184687773901,0.397224315729208,0.0195173696398697,TRUE
"SRSF10",-0.239557855928453,0.0110923655932481,-0.237496048485592,0.0199974000964057,TRUE
"AASDH",0.340568534626755,0.0111448888008931,0.285112483340921,0.051281798433119,FALSE
"PACSIN3",-0.671447818035025,0.0111829414618874,-0.557800758184676,0.00575221167233706,TRUE
"MFN1",0.276860282470939,0.0112257454782816,0.309766523662236,0.00412930704582912,TRUE
"GUCY1A2",-0.140329363443256,0.0112257454782816,-0.359538452953289,0.00118221612392852,TRUE
"PPFIBP1",0.287735988885882,0.0112394618008787,0.160532260729865,0.0462331570910485,TRUE
"ERCC6L2",-0.176455695741875,0.0112767186711076,-0.232840385470674,0.00535886984570327,TRUE
"PLXNB2",0.740764851625095,0.0113512803044063,0.460923156373084,0.027253353948382,TRUE
"AUP1",-0.937146510266302,0.0114187807292914,-0.274803625411117,0.310854495955019,FALSE
"SLC12A7",0.569690487074972,0.0114315066373627,0.247594981983127,0.263242146482212,FALSE
"SPAG1",-0.395349495322955,0.0114663444460548,-0.377957512419934,0.0236629939616329,TRUE
"CYSTM1",-0.206545285020123,0.0115382210343622,-0.25512694186912,0.0149376628833473,TRUE
"UBE2O",0.290868714182161,0.0115625457531767,0.384335307606966,0.00257675141002184,TRUE
"LRRC8D",0.325375731228918,0.0116441337245783,0.331166185874413,0.0262050273338653,TRUE
"GNAO1",0.811176939091676,0.0116441337245783,0.760630847563562,0.0214339196315975,TRUE
"ANKFY1",0.294020099922843,0.0116441337245783,0.104117257798154,0.384355246948272,FALSE
"RUVBL1",-0.464758427652853,0.0117500354773687,-0.448065257609682,0.0239698824031133,TRUE
"SEC22A",-0.223881730459372,0.0117516730301261,-0.249363179003517,0.0341224669856484,TRUE
"ASPSCR1",-0.567839439595051,0.0117641375596459,-0.605000173326097,0.0199401371530669,TRUE
"ATP6V1E1",-0.331503075808835,0.0117642759012096,-0.267654032847951,0.0756186113852416,FALSE
"SLC16A3",-0.46749185141486,0.0119052184110082,-0.432454714511544,0.0343156070014803,TRUE
"TAB2",0.271129153743629,0.0119696967822687,0.0994056457564716,0.363900158380301,FALSE
"TUBGCP4",-0.432764682630185,0.0119831788983763,-0.437697570104843,0.0151766190380092,TRUE
"RBM27",-0.211713599909303,0.0120394862084991,-0.148843166861854,0.115972719463071,FALSE
"TUBA1A",-0.536131738628957,0.0120430504669912,-0.35176417573179,0.0345945820501643,TRUE
"ADGRD1",-0.43332821538996,0.0120895766550509,-0.453195698797667,0.0288365644176518,TRUE
"NRIP1",-0.250032662616613,0.0121151058233357,-0.232301352886845,0.0387857692633626,TRUE
"CRIPT",0.511994640722087,0.0121180955703554,0.622412608378676,0.00629347189669119,TRUE
"AC103876.1",-0.44785560920949,0.0121180955703554,-0.473222316892125,0.00567167676909981,TRUE
"ASMTL-AS1",-0.459959640517742,0.0121180955703554,-0.370950686128237,0.0984721354417426,FALSE
"CLTA",-0.264981595855351,0.0121244862716326,-0.371712947828547,0.00298125541451104,TRUE
"INTS4",0.326682428792889,0.0121244862716326,0.335613090674927,0.0287027647274879,TRUE
"HMGB1",0.40282266027403,0.0121986742972278,0.210784791761074,0.0715819742524467,FALSE
"SCN3A",-0.543274647446676,0.0122264361931348,-0.593972655892066,0.0189975395350977,TRUE
"GNAQ",0.190949405904012,0.0122264361931348,0.134762107213007,0.0968517542262011,FALSE
"AC007319.1",-0.16992524466277,0.0122273447018052,-0.289159415577191,0.0394521346112407,TRUE
"AC008440.2",-0.283320888798107,0.0122740805959608,-0.284920596578573,0.0389533843885018,TRUE
"MRPL32",-0.782355967144928,0.0122836774339051,-0.492376949866623,0.0369907087642846,TRUE
"ANKRD28",0.747327584522596,0.0122942216756399,0.252975273640447,0.142440771707179,FALSE
"AC110760.1",-0.756346646890277,0.0122942216756399,-0.826768180573055,0.00993213466921144,TRUE
"UBR5",-0.164791396134691,0.0122942216756399,-0.186692296091135,0.00729493466384796,TRUE
"CHUK",-0.323844433984584,0.012303502102422,-0.255801471106325,0.0548642022351969,FALSE
"GNAL",0.554208153375315,0.0123054697263123,0.74247548593691,0.0060580236569237,TRUE
"EFCAB11",0.422775946796457,0.012326433376444,0.630709112900351,0.00238447976276223,TRUE
"CNOT6L",0.357514688747574,0.0123303518466205,0.111081031661082,0.345075909932548,FALSE
"AC008554.1",0.573893717560915,0.0123432310444806,0.621473827549171,0.0111973918907873,TRUE
"RNF215",0.413696397222906,0.0123432310444806,0.416246786188473,0.0260356890561968,TRUE
"EVA1C",-0.292023264212392,0.0123436672933191,-0.296998101855693,0.0611891847306502,FALSE
"WDR75",-0.376396461296163,0.0123677871553436,-0.330371517361426,0.0286510215113831,TRUE
"TSG101",-0.264790080027742,0.0123677871553436,-0.226882210895399,0.0657122053245717,FALSE
"PHF11",0.289976525629447,0.0123677871553436,0.349714490377477,0.00724315862710936,TRUE
"ARID1A",-0.192862489599677,0.0123893755501556,-0.179171091669571,0.0910339448634395,FALSE
"SLC9B1",0.544095712587172,0.0123893755501556,0.68259954062456,0.00261913326825325,TRUE
"MLLT10",0.209926494196687,0.0123893755501556,0.137417725149068,0.0794875459919301,FALSE
"PKD1",0.232849245691369,0.0123893755501556,0.264871305376578,0.0106009015638667,TRUE
"MED25",0.684151783509365,0.0123931685971173,0.259275257313212,0.248296051270509,FALSE
"LCOR",0.214963221462296,0.0124201529444002,0.120929023753139,0.217790191472204,FALSE
"C1orf56",-0.553742900017865,0.0124557510516555,-0.548038252053744,0.0208417904003561,TRUE
"CYLD",0.501668942395069,0.0124557510516555,0.223513391498954,0.111890805001977,FALSE
"DDX17",0.174393516076539,0.0124611886220284,0.13978876657785,0.0674356884354393,FALSE
"DENND2C",0.678131619943402,0.0124620892630994,0.576992999201852,0.0371345270643642,TRUE
"MIGA2",0.403310497793588,0.0125019975162524,0.504087182262967,0.00415148866393966,TRUE
"PCED1B",0.790287683180319,0.0125678264481333,0.269834232637274,0.122003011694692,FALSE
"ZNF7",-0.367023109328119,0.0125911479721772,-0.316472497117672,0.0550734043695481,FALSE
"COL1A2",-0.246976103133054,0.0127227445701362,-0.29176692992041,0.00855952984472399,TRUE
"CTDP1",-0.694699793514331,0.0127227445701362,-0.607100744975372,0.0243890869655896,TRUE
"BICRA-AS1",-0.390017924891403,0.0127227445701362,-0.390804491097363,0.0332009523378724,TRUE
"ZSCAN21",-0.551953778173126,0.0127430685385983,-0.519581389921279,0.0212795368090866,TRUE
"MSRB3",-0.266049750314944,0.0127430685385983,-0.490190188603373,4.41459572529876e-05,TRUE
"AC073592.1",0.673926663513094,0.0127430685385983,0.800059099007262,0.0106621916482189,TRUE
"NFATC3",0.2212763762061,0.0127430685385983,0.266087659358939,0.0108529902827814,TRUE
"PRKAR1A",-0.583328082824533,0.0127430685385983,-0.270602177779531,0.0464014394675654,TRUE
"C1QTNF1-AS1",-0.596215603390453,0.0127430685385983,-0.662629327548538,0.00752733091925695,TRUE
"ZNF516",0.308857112622696,0.0127430685385983,0.332029653481206,0.0231420402353085,TRUE
"MPG",-0.438163707878892,0.0127877628238488,-0.397242373263962,0.0247270660257182,TRUE
"ATG5",-0.221170301684276,0.0128494258523415,-0.213183865291748,0.0550234134247413,FALSE
"NASP",-0.253489198064235,0.0129151560767586,-0.24374626295711,0.0456142257260947,TRUE
"UBE3D",0.349923429471314,0.0129151560767586,0.434565682108277,0.0152617292312913,TRUE
"AC006001.2",-0.278935401597001,0.0129260634724918,-0.206165348606096,0.164596074586351,FALSE
"KAT6B",0.259544519604556,0.0129619827857705,0.180158133176006,0.0741899864818918,FALSE
"ACACA",-0.302518139053298,0.0129829898462758,-0.280365038974077,0.0477492780484439,TRUE
"TASOR",0.25272187111085,0.0129938835063386,0.167603749411349,0.145286486406744,FALSE
"NAA35",0.199091161290874,0.0129938835063386,0.303498153358189,0.00405716396007522,TRUE
"USP48",0.197622343819265,0.0130420147046986,0.188227558534741,0.0498957706101783,TRUE
"CCM2",-0.184039482224082,0.0130420147046986,-0.145065436572485,0.140862384416454,FALSE
"RIN2",0.491653928393423,0.0131273742714777,0.244327516161861,0.0563666222508515,FALSE
"PSMD2",-0.652672500897221,0.0131810041243973,-0.219997365324837,0.141677629141283,FALSE
"PCSK7",-0.245382896700328,0.0132024509615141,-0.296626628550416,0.0143946804208542,TRUE
"AC107884.1",0.506116391437663,0.0132126803171995,0.62184248131463,0.00383240055731509,TRUE
"TMED5",-0.683331111297971,0.0133257790214718,-0.321439091175171,0.0493465597432238,TRUE
"RAB3GAP2",-0.186633716677784,0.0133257790214718,-0.23298248985527,0.00858325762957886,TRUE
"CEP350",-0.203194370908354,0.0133361845735252,-0.195191685178766,0.0637908077060565,FALSE
"AP3B1",-0.214146145863853,0.0133361845735252,-0.222907017783945,0.0170509446562079,TRUE
"GPATCH2L",-0.202705696005715,0.013354699789196,-0.262292491326544,0.00570256645125004,TRUE
